id	url	distrito	barrio	price (€)	bedrooms	area (m2)	floor	lift	street type	street	street_number
102454804	https://www.idealista.com/inmueble/102454804/	pla-del-bon-repos-la-goleta-san-anton	san-anton	155000	2	81	2	yes	calle	 de vázquez de mella	
100346423	https://www.idealista.com/inmueble/100346423/	pla-del-bon-repos-la-goleta-san-anton	san-anton	260000	3	114	4	yes	calle	 díaz moreu	
102273818	https://www.idealista.com/inmueble/102273818/	pla-del-bon-repos-la-goleta-san-anton	san-anton	189500	3	108	1	yes			
102658333	https://www.idealista.com/inmueble/102658333/	pla-del-bon-repos-la-goleta-san-anton	san-anton	230000	2	92	1	yes			
103102912	https://www.idealista.com/inmueble/103102912/	pla-del-bon-repos-la-goleta-san-anton	san-anton	169000	3	110	1	no	calle	 díaz moreu	
102418495	https://www.idealista.com/inmueble/102418495/	pla-del-bon-repos-la-goleta-san-anton	san-anton	275000	3	168			calle	 de trafalgar	
103194077	https://www.idealista.com/inmueble/103194077/	pla-del-bon-repos-la-goleta-san-anton	san-anton	78000	2	65	5	no	calle	 sevilla	
103206746	https://www.idealista.com/inmueble/103206746/	pla-del-bon-repos-la-goleta-san-anton	san-anton	199000	3	110			calle	 de trafalgar	
101980500	https://www.idealista.com/inmueble/101980500/	pla-del-bon-repos-la-goleta-san-anton	san-anton	160000	2	85	3	no			
99580099	https://www.idealista.com/inmueble/99580099/	pla-del-bon-repos-la-goleta-san-anton	san-anton	260000	3	85	5	yes	calle	 díaz moreu	1
102100752	https://www.idealista.com/inmueble/102100752/	pla-del-bon-repos-la-goleta-san-anton	san-anton	180000	2	65	3	yes			
102929832	https://www.idealista.com/inmueble/102929832/	pla-del-bon-repos-la-goleta-san-anton	san-anton	323000	3	123		no	calle	 de trafalgar	
98904382	https://www.idealista.com/inmueble/98904382/	pla-del-bon-repos-la-goleta-san-anton	san-anton	323000	3	123	0	no	calle	 de trafalgar	555
102861987	https://www.idealista.com/inmueble/102861987/	pla-del-bon-repos-la-goleta-san-anton	san-anton	249000	3	200	2	no	calle	 del pozo	90
103317410	https://www.idealista.com/inmueble/103317410/	pla-del-bon-repos-la-goleta-san-anton	san-anton	200000	3	140	0	no	calle	 l'horta	99
103025618	https://www.idealista.com/inmueble/103025618/	pla-del-bon-repos-la-goleta-san-anton	san-anton	189900	3	114			calle	 nueva alta	43
102363050	https://www.idealista.com/inmueble/102363050/	pla-del-bon-repos-la-goleta-san-anton	san-anton	210000	2	108	3	yes			
99912152	https://www.idealista.com/inmueble/99912152/	pla-del-bon-repos-la-goleta-san-anton	san-anton	259000	2	129			calle	 pozo	
102695820	https://www.idealista.com/inmueble/102695820/	pla-del-bon-repos-la-goleta-san-anton	san-anton	210000	2	108	3	yes			
102852743	https://www.idealista.com/inmueble/102852743/	pla-del-bon-repos-la-goleta-san-anton	san-anton	260000	3	130	3	no	calle	 nueva alta	
97314819	https://www.idealista.com/inmueble/97314819/	pla-del-bon-repos-la-goleta-san-anton	san-anton	630000	3	268					
99949976	https://www.idealista.com/inmueble/99949976/	pla-del-bon-repos-la-goleta-san-anton	san-anton	94000	1	75	0	no			
102022777	https://www.idealista.com/inmueble/102022777/	pla-del-bon-repos-la-goleta-san-anton	san-anton	155000	2	60	1	no			
103172943	https://www.idealista.com/inmueble/103172943/	pla-del-bon-repos-la-goleta-san-anton	san-anton	210000	2	98	3	yes			
101971965	https://www.idealista.com/inmueble/101971965/	pla-del-bon-repos-la-goleta-san-anton	san-anton	245000	3	110	0	yes			
103285810	https://www.idealista.com/inmueble/103285810/	pla-del-bon-repos-la-goleta-san-anton	san-anton	249900	3	200	2	no	calle	 del pozo	
102841528	https://www.idealista.com/inmueble/102841528/	pla-del-bon-repos-la-goleta-san-anton	san-anton	300000	2	94			calle	 de trafalgar	
100136933	https://www.idealista.com/inmueble/100136933/	pla-del-bon-repos-la-goleta-san-anton	san-anton	155000	3	115	0	no	calle	 sevilla	
100505722	https://www.idealista.com/inmueble/100505722/	pla-del-bon-repos-la-goleta-san-anton	san-anton	244000	2	120					12
103014696	https://www.idealista.com/inmueble/103014696/	pla-del-bon-repos-la-goleta-san-anton	san-anton	178000	3	105					s/n
102228232	https://www.idealista.com/inmueble/102228232/	pla-del-bon-repos-la-goleta-san-anton	san-anton	170000	2	61	0	no	calle	 de la huerta	91
103041508	https://www.idealista.com/inmueble/103041508/	pla-del-bon-repos-la-goleta-san-anton	san-anton	269000	3	123	5	yes			
99204874	https://www.idealista.com/inmueble/99204874/	pla-del-bon-repos-la-goleta-san-anton	san-anton	199500	2	128					
103185974	https://www.idealista.com/inmueble/103185974/	pla-del-bon-repos-la-goleta-san-anton	san-anton	160000	3	115	0	yes			
102500984	https://www.idealista.com/inmueble/102500984/	pla-del-bon-repos-la-goleta-san-anton	san-anton	360000	4	85			calle	 l'horta	
102622410	https://www.idealista.com/inmueble/102622410/	pla-del-bon-repos-la-goleta-san-anton	san-anton	189000	3	85	8	yes			
94990220	https://www.idealista.com/inmueble/94990220/	pla-del-bon-repos-la-goleta-san-anton	san-anton	179000	3	81	2	no	calle	 costera de la fàbrica	
102445972	https://www.idealista.com/inmueble/102445972/	pla-del-bon-repos-la-goleta-san-anton	san-anton	178000	2	117	0	no	calle	 barrio san anton	6
102876203	https://www.idealista.com/inmueble/102876203/	pla-del-bon-repos-la-goleta-san-anton	san-anton	227000	3	100	7	yes			
95621050	https://www.idealista.com/inmueble/95621050/	pla-del-bon-repos-la-goleta-san-anton	san-anton	418500	3	285	2	yes			8
102908633	https://www.idealista.com/inmueble/102908633/	pla-del-bon-repos-la-goleta-san-anton	san-anton	209999	2	108	3	yes			
103354680	https://www.idealista.com/inmueble/103354680/	pla-del-bon-repos-la-goleta-san-anton	san-anton	175000	2	75	1	no			
102228228	https://www.idealista.com/inmueble/102228228/	pla-del-bon-repos-la-goleta-san-anton	san-anton	155000	2	60	1	no	calle	 de la huerta	91
102228207	https://www.idealista.com/inmueble/102228207/	pla-del-bon-repos-la-goleta-san-anton	san-anton	160000	2	60	0	no	calle	 de la huerta	91
102991529	https://www.idealista.com/inmueble/102991529/	pla-del-bon-repos-la-goleta-san-anton	san-anton	158000	2	60	0	no	calle	 l'horta	
95665072	https://www.idealista.com/inmueble/95665072/	pla-del-bon-repos-la-goleta-san-anton	san-anton	169000	2	84	1	yes			
102068271	https://www.idealista.com/inmueble/102068271/	pla-del-bon-repos-la-goleta-san-anton	san-anton	260000	3	114	3	yes			
95692817	https://www.idealista.com/inmueble/95692817/	pla-del-bon-repos-la-goleta-san-anton	san-anton	170000	4	140	6	yes	calle	 san vicente	
102908629	https://www.idealista.com/inmueble/102908629/	pla-del-bon-repos-la-goleta-san-anton	san-anton	205999	2	108	3	yes			
102486596	https://www.idealista.com/inmueble/102486596/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	260000	4	118	4	yes	avenida	 de dénia	13
102019459	https://www.idealista.com/inmueble/102019459/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	1495000	4	400	7	yes	calle	 de la virgen del socorro	61
98045364	https://www.idealista.com/inmueble/98045364/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	290000	4	132	1	yes	calle	 virgen del socorro	79
100266921	https://www.idealista.com/inmueble/100266921/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	360000	4	130	6	yes	calle	 virgen del socorro	
103166808	https://www.idealista.com/inmueble/103166808/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	750000	5	210	11	yes	calle	 de la virgen del socorro	23
101961402	https://www.idealista.com/inmueble/101961402/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	295000	3	115	1	yes			
99162270	https://www.idealista.com/inmueble/99162270/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	194500	3	115		yes	calle	 virgen del socorro	52
103275166	https://www.idealista.com/inmueble/103275166/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	172000	3	133	5	yes	calle	 doña violante s/n	s/n
100518722	https://www.idealista.com/inmueble/100518722/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	99000	2	126	0	no	calle	 virgen del socorro	52
102915469	https://www.idealista.com/inmueble/102915469/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	236895	3	85	9	yes	calle	 de la virgen del socorro	
102561207	https://www.idealista.com/inmueble/102561207/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	435000	6	190	1	no			
99163942	https://www.idealista.com/inmueble/99163942/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	275000	2	70	4	yes	calle	 virgen del socorro	50
102938877	https://www.idealista.com/inmueble/102938877/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	1495000	4	150	7	yes			
101591357	https://www.idealista.com/inmueble/101591357/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	144500	1	58	4	yes	avenida	 denia	
102222573	https://www.idealista.com/inmueble/102222573/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	183200	3	62	14	yes			
103019749	https://www.idealista.com/inmueble/103019749/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	250000	2	98	6	yes			
100680499	https://www.idealista.com/inmueble/100680499/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	320000	3	130			calle	 madrid	45
103245781	https://www.idealista.com/inmueble/103245781/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	250000	2	90	3	yes	avenida	 denia	13
102393750	https://www.idealista.com/inmueble/102393750/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	150000	3	60	0		calle	 san cayetano	
103084806	https://www.idealista.com/inmueble/103084806/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	260000	3	115	1	yes	calle	 de la virgen del socorro	
103348566	https://www.idealista.com/inmueble/103348566/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	255000	3	147	3	yes	avenida	 de denia	13
100010426	https://www.idealista.com/inmueble/100010426/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	185000	3	134	5	yes			62
103170357	https://www.idealista.com/inmueble/103170357/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	198500	3	100	1	yes	calle	 de la mare de déu del socors	
101456479	https://www.idealista.com/inmueble/101456479/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	240000	3	95	2	yes	calle	 de la virgen del socorro	57
102655487	https://www.idealista.com/inmueble/102655487/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	145000	1	60	4	yes	avenida	 de dénia	
102444129	https://www.idealista.com/inmueble/102444129/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	200000	3	85	3	no	avenida	 denia	25
102431086	https://www.idealista.com/inmueble/102431086/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	240000	3	92	2	yes	calle	 virgen del socorro	
103092861	https://www.idealista.com/inmueble/103092861/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	295000	3	115	1	yes	calle	 de la virgen del socorro	
99258274	https://www.idealista.com/inmueble/99258274/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	260000	2	80	2	yes	calle	 virgen del socorro	61
102793685	https://www.idealista.com/inmueble/102793685/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	390000	3	115	4	yes			
100443455	https://www.idealista.com/inmueble/100443455/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	150000	3	89	0	no	calle	 san cayetano	9
102493383	https://www.idealista.com/inmueble/102493383/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	145000	1	48	0	yes	calle	 de la virgen del socorro	
99840185	https://www.idealista.com/inmueble/99840185/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	460000	5	160			calle	 de jovellanos	
103140630	https://www.idealista.com/inmueble/103140630/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	215000	3	100	1	yes	calle	 de la virgen del socorro	
102983611	https://www.idealista.com/inmueble/102983611/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	236900	3	85	9	yes			
102539709	https://www.idealista.com/inmueble/102539709/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	285000	2	130					
101751307	https://www.idealista.com/inmueble/101751307/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	195000	3	97	1	yes	calle	 de la virgen del socorro	50
101283552	https://www.idealista.com/inmueble/101283552/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	191000	3	115	1	yes			
103140372	https://www.idealista.com/inmueble/103140372/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	195000	3	85	1	yes	calle	 de la virgen del socorro	
101578883	https://www.idealista.com/inmueble/101578883/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	144500	1	58	4	yes			
103326933	https://www.idealista.com/inmueble/103326933/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	197000	3	127	1	yes			
102206495	https://www.idealista.com/inmueble/102206495/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	223000	3	102	1	yes			
101584854	https://www.idealista.com/inmueble/101584854/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	148900	1	75	3	yes			
102550323	https://www.idealista.com/inmueble/102550323/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	895000	4	210	11	yes	calle	 de la virgen del socorro. raval roig-virgen del socorro	
100812875	https://www.idealista.com/inmueble/100812875/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	295000	3	130					
100789332	https://www.idealista.com/inmueble/100789332/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	240000	3	92	2	yes	calle	 de la virgen del socorro	57
92882753	https://www.idealista.com/inmueble/92882753/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	130000	2	66	0				
102520880	https://www.idealista.com/inmueble/102520880/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	102000	3	81	1	no	calle	 del arquitecto vidal	29
103246263	https://www.idealista.com/inmueble/103246263/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	126000	2	109	2	yes			3
102524848	https://www.idealista.com/inmueble/102524848/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	130000	3	87		no	calle	 general elizaicin	
103274839	https://www.idealista.com/inmueble/103274839/	pla-del-bon-repos-la-goleta-san-anton	raval-roig-virgen-del-socorro	94000	3	59	3	no	avenida	 del padre esplá	
103107953	https://www.idealista.com/inmueble/103107953/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	87000	2	68	1	yes	calle	 maestro luis torregrosa	
102910481	https://www.idealista.com/inmueble/102910481/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	159000	3	95	2	yes	avenida	 del padre espla	
102233492	https://www.idealista.com/inmueble/102233492/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	115000	2	80		no	avenida	 de padre espla	
102927150	https://www.idealista.com/inmueble/102927150/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	89000	2	51	5	no	calle	 enrique monsonís domingo	
102675040	https://www.idealista.com/inmueble/102675040/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	92500	3	73	1	no	calle	 río amadorio	
102331713	https://www.idealista.com/inmueble/102331713/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	136000	3	92	0	no	calle	 san ignacio loyola	28
103285393	https://www.idealista.com/inmueble/103285393/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	129900	4	83	2	yes			
102639488	https://www.idealista.com/inmueble/102639488/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	83000	2	55	1	no	calle	 del maestro luis torregrosa	
103095995	https://www.idealista.com/inmueble/103095995/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	143900	2	88	5	yes	avenida	 padre espla	
102798755	https://www.idealista.com/inmueble/102798755/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	107000	3	100	1	no	calle	 san ignacio loyola	
102968151	https://www.idealista.com/inmueble/102968151/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	94500	3	67	2	no	calle	 del arquitecto vidal	1
103124350	https://www.idealista.com/inmueble/103124350/	pla-del-bon-repos-la-goleta-san-anton	pla-del-bon-repos-la-goteta	191000	4	133	1	yes	calle	 de haroldo parres	
